run,window_index,rul_label,deviation_score
dev_run_0,88,2715.0,0.619747599165788
dev_run_0,89,2714.0,0.5757578706452707
dev_run_0,90,2713.0,0.618464674450023
dev_run_0,91,2712.0,0.6830280910529883
dev_run_0,92,2711.0,0.5488497749417822
dev_run_0,93,2710.0,0.5310680386817423
dev_run_0,94,2709.0,0.730989142186746
dev_run_0,95,2708.0,0.661715865955028
dev_run_0,96,2707.0,0.5436476714903073
dev_run_0,97,2706.0,0.8484762219901704
dev_run_0,98,2705.0,0.5330415264124764
dev_run_0,99,2704.0,1.00489399073882
dev_run_0,100,2703.0,0.5767122825060638
dev_run_0,101,2702.0,0.5481017306597097
dev_run_0,102,2701.0,0.509962105690214
dev_run_0,103,2700.0,0.8078333301481628
dev_run_0,104,2699.0,0.4455694034510196
dev_run_0,105,2698.0,0.592945348296796
dev_run_0,106,2697.0,1.2222483233867478
dev_run_0,107,2696.0,0.5362332946365262
dev_run_0,108,2695.0,0.8401380930380066
dev_run_0,109,2694.0,0.6254118821754087
dev_run_0,110,2693.0,0.6352917964854341
dev_run_0,111,2692.0,0.8297821192866225
dev_run_0,112,2691.0,0.6578658975239773
dev_run_0,113,2690.0,0.7632754635320742
dev_run_0,114,2689.0,0.5483710675356026
dev_run_0,115,2688.0,0.5075202072161018
dev_run_0,116,2687.0,0.581808901443171
dev_run_0,117,2686.0,0.6170433107258814
dev_run_0,118,2685.0,1.4738102891897396
dev_run_0,119,2684.0,0.5323268225928174
dev_run_0,120,2683.0,0.5235804038874001
dev_run_0,121,2682.0,1.0654341625918675
dev_run_0,122,2681.0,0.5544166158596001
dev_run_0,123,2680.0,0.8199328116956444
dev_run_0,124,2679.0,0.9126975441435521
dev_run_0,125,2678.0,0.5632954609629355
dev_run_0,126,2677.0,0.6182223987406312
dev_run_0,127,2676.0,0.8738162126767562
dev_run_0,128,2675.0,0.7752939995090283
dev_run_0,129,2674.0,0.951495562261554
dev_run_0,130,2673.0,0.41274557029638714
dev_run_0,131,2672.0,0.6917241848766795
dev_run_0,132,2671.0,0.7258525964545262
dev_run_0,133,2670.0,0.7673385151926825
dev_run_0,134,2669.0,0.5406809381257119
dev_run_0,135,2668.0,0.563066290194478
dev_run_0,136,2667.0,0.8203684839185609
dev_run_0,137,2666.0,0.5980762350539869
dev_run_0,138,2665.0,0.4909676762859407
dev_run_0,139,2664.0,0.7376883542228583
dev_run_0,140,2663.0,1.0228394111944519
dev_run_0,141,2662.0,0.47340127083907485
dev_run_0,142,2661.0,0.8457030116187563
dev_run_0,143,2660.0,0.8428787206112538
dev_run_0,144,2659.0,0.4873586329036924
dev_run_0,145,2658.0,0.6036142235314432
dev_run_0,146,2657.0,0.9392559325646623
dev_run_0,147,2656.0,0.45828278342718426
dev_run_0,148,2655.0,0.5067274332637609
dev_run_0,149,2654.0,1.0056807755878718
dev_run_0,150,2653.0,0.9231174350080791
dev_run_0,151,2652.0,0.3775838179610964
dev_run_0,152,2651.0,0.53229673955921
dev_run_0,153,2650.0,0.33783673875892967
dev_run_0,154,2649.0,0.6487454704304494
dev_run_0,155,2648.0,0.6516269271362558
dev_run_0,156,2647.0,0.8509216458189458
dev_run_0,157,2646.0,0.5981489671735922
dev_run_0,158,2645.0,0.6293992283931715
dev_run_0,159,2644.0,2.158523860439516
dev_run_0,160,2643.0,0.32372220234541793
dev_run_0,161,2642.0,0.578547142025748
dev_run_0,162,2641.0,0.517390952656941
dev_run_0,163,2640.0,0.620961577443013
dev_run_0,164,2639.0,0.559602144601935
dev_run_0,165,2638.0,0.4047620700521118
dev_run_0,166,2637.0,0.4612326893891742
dev_run_0,167,2636.0,0.6477693906981148
dev_run_0,168,2635.0,0.4093694650150693
dev_run_0,169,2634.0,0.5883479937069177
dev_run_0,170,2633.0,0.800683855954569
dev_run_0,171,2632.0,0.5876826238326538
dev_run_0,172,2631.0,0.7988851795251112
dev_run_0,173,2630.0,0.4678393816202984
dev_run_0,174,2629.0,1.0691487882887967
dev_run_0,175,2628.0,0.3226676992559825
dev_run_0,176,2627.0,0.6961914909339816
dev_run_0,177,2626.0,0.7272941295966888
dev_run_0,178,2625.0,0.8380692563455803
dev_run_0,179,2624.0,0.3522969105631703
dev_run_0,180,2623.0,0.7162608722415493
dev_run_0,181,2622.0,0.4602888243958616
dev_run_0,182,2621.0,0.43695422512524507
dev_run_0,183,2620.0,0.48333401906941786
dev_run_0,184,2619.0,0.5940103505231402
dev_run_0,185,2618.0,0.7248951814251586
dev_run_0,186,2617.0,0.7206328426997228
dev_run_0,187,2616.0,0.9111893145605986
dev_run_0,188,2615.0,0.8357125874672955
dev_run_0,189,2614.0,0.6859808199626458
dev_run_0,190,2613.0,1.3402483291283196
dev_run_0,191,2612.0,0.564899994863216
dev_run_0,192,2611.0,1.7508637778694918
dev_run_0,193,2610.0,0.7702699066617569
dev_run_0,194,2609.0,0.8669073837919345
dev_run_0,195,2608.0,0.8090745710013838
dev_run_0,196,2607.0,0.5164817654248054
dev_run_0,197,2606.0,0.43017918162847824
dev_run_0,198,2605.0,0.4419850513224417
dev_run_0,199,2604.0,0.6051351535294335
dev_run_0,200,2603.0,0.4838343782129534
dev_run_0,201,2602.0,0.45689446039102044
dev_run_0,202,2601.0,0.3766750919208796
dev_run_0,203,2600.0,0.9489054174243862
dev_run_0,204,2599.0,0.5859696351173328
dev_run_0,205,2598.0,0.6066966351180227
dev_run_0,206,2597.0,0.7670618934757327
dev_run_0,207,2596.0,0.43665832587544295
dev_run_0,208,2595.0,0.41663347087511404
dev_run_0,209,2594.0,0.6605605645107888
dev_run_0,210,2593.0,0.5588607377687664
dev_run_0,211,2592.0,0.2646540883290017
dev_run_0,212,2591.0,0.7921081587851811
dev_run_0,213,2590.0,0.39965103922447054
dev_run_0,214,2589.0,0.5850208327296131
dev_run_0,215,2588.0,0.42199817618133684
dev_run_0,216,2587.0,0.6562715647672761
dev_run_0,217,2586.0,0.6166983153053435
dev_run_0,218,2585.0,0.9047026918833717
dev_run_0,219,2584.0,0.43463296406709767
dev_run_0,220,2583.0,0.4480306470254069
dev_run_0,221,2582.0,0.6518316448560303
dev_run_0,222,2581.0,0.44451848785827613
dev_run_0,223,2580.0,0.6089555866279158
dev_run_0,224,2579.0,0.8050728973112665
dev_run_0,225,2578.0,0.6568749293688783
dev_run_0,226,2577.0,0.6664455227256048
dev_run_0,227,2576.0,0.5195175764946444
dev_run_0,228,2575.0,0.6438345485325987
dev_run_0,229,2574.0,0.4968230922428452
dev_run_0,230,2573.0,0.5646150205638263
dev_run_0,231,2572.0,0.7300533385365515
dev_run_0,232,2571.0,0.5230076554909764
dev_run_0,233,2570.0,0.7461232430435294
dev_run_0,234,2569.0,0.8643618836035983
dev_run_0,235,2568.0,0.7222007110756837
dev_run_0,236,2567.0,0.38166855252225595
dev_run_0,237,2566.0,0.6484722333393788
dev_run_0,238,2565.0,0.5388313568966077
dev_run_0,239,2564.0,0.6972821881860373
dev_run_0,240,2563.0,0.8527762128507618
dev_run_0,241,2562.0,0.840981892875809
dev_run_0,242,2561.0,0.5391362553910638
dev_run_0,243,2560.0,0.4679779409282487
dev_run_0,244,2559.0,1.1925220464217974
dev_run_0,245,2558.0,0.6852613658316702
dev_run_0,246,2557.0,0.44903980335124327
dev_run_0,247,2556.0,0.5988517987513353
dev_run_0,248,2555.0,0.7815031755391664
dev_run_0,249,2554.0,0.7663107671383522
dev_run_0,250,2553.0,0.5945057884459686
dev_run_0,251,2552.0,0.5223549232724967
dev_run_0,252,2551.0,0.7921816413827514
dev_run_0,253,2550.0,0.5312254515017814
dev_run_0,254,2549.0,0.8510183690782076
dev_run_0,255,2548.0,0.4241585065614547
dev_run_0,256,2547.0,1.0789987743059837
dev_run_0,257,2546.0,0.7092697867262491
dev_run_0,258,2545.0,0.5595047405818309
dev_run_0,259,2544.0,0.5077286900222127
dev_run_0,260,2543.0,0.37855864569838404
dev_run_0,261,2542.0,0.6442081707002053
dev_run_0,262,2541.0,0.6924641729943062
dev_run_0,263,2540.0,0.605775310912742
dev_run_0,264,2539.0,0.9787133185011918
dev_run_0,265,2538.0,0.4813594420152345
dev_run_0,266,2537.0,0.7607181540672943
dev_run_0,267,2536.0,0.627004645401747
dev_run_0,268,2535.0,0.4575167630109771
dev_run_0,269,2534.0,0.6419332264352191
dev_run_0,270,2533.0,0.46869511142221265
dev_run_0,271,2532.0,0.5177642605480466
dev_run_0,272,2531.0,0.6877849894977425
dev_run_0,273,2530.0,0.9943290659888879
dev_run_0,274,2529.0,0.615777377243487
dev_run_0,275,2528.0,2.183743499893557
dev_run_0,276,2527.0,0.5613102921548702
dev_run_0,277,2526.0,0.8545027426304733
dev_run_0,278,2525.0,0.4820628980175349
dev_run_0,279,2524.0,0.5127043817718543
dev_run_0,280,2523.0,0.5934901909595778
dev_run_0,281,2522.0,0.6678902060421843
dev_run_0,282,2521.0,0.8324720106333438
dev_run_0,283,2520.0,0.6087628207341044
dev_run_0,284,2519.0,0.552780960441684
dev_run_0,285,2518.0,0.6823906436614129
dev_run_0,286,2517.0,0.5324933679994521
dev_run_0,287,2516.0,0.7122233107361324
dev_run_0,288,2515.0,0.8029453005649824
dev_run_0,289,2514.0,0.6737974879520267
dev_run_0,290,2513.0,0.8068794378451656
dev_run_0,291,2512.0,0.9880782273007969
dev_run_0,292,2511.0,0.8255435516700844
dev_run_0,293,2510.0,0.7086530071444385
dev_run_0,294,2509.0,0.6550547432535627
dev_run_0,295,2508.0,0.5388300081830099
dev_run_0,296,2507.0,0.6441080013599748
dev_run_0,297,2506.0,0.5433727630621055
dev_run_0,298,2505.0,0.7208541629929067
dev_run_0,299,2504.0,0.574313762502957
dev_run_0,300,2503.0,0.4293023229637797
dev_run_0,301,2502.0,0.625172539998948
dev_run_0,302,2501.0,0.3608153783536371
dev_run_0,303,2500.0,0.8451696054035734
dev_run_0,304,2499.0,0.6270467120528092
dev_run_0,305,2498.0,0.7685640128394712
dev_run_0,306,2497.0,0.6851013980450439
dev_run_0,307,2496.0,0.48966255270927145
dev_run_0,308,2495.0,0.45349751533688565
dev_run_0,309,2494.0,0.9718392578057449
dev_run_0,310,2493.0,0.9600918462594187
dev_run_0,311,2492.0,0.5592338963652941
dev_run_0,312,2491.0,1.132145281270927
dev_run_0,313,2490.0,0.6810732872958446
dev_run_0,314,2489.0,0.5013629996058241
dev_run_0,315,2488.0,1.008369472257167
dev_run_0,316,2487.0,0.9320760530079346
dev_run_0,317,2486.0,0.3774602360481403
dev_run_0,318,2485.0,0.5146507353188763
dev_run_0,319,2484.0,0.6024262594157601
dev_run_0,320,2483.0,0.43928438792147784
dev_run_0,321,2482.0,0.3295573185664231
dev_run_0,322,2481.0,0.45749196278026616
dev_run_0,323,2480.0,0.8411716345352713
dev_run_0,324,2479.0,0.5215232746636556
dev_run_0,325,2478.0,0.4867719524768928
dev_run_0,326,2477.0,0.7415465225302652
dev_run_0,327,2476.0,0.7779149653260832
dev_run_0,328,2475.0,0.5421051076450583
dev_run_0,329,2474.0,0.49520474386062807
dev_run_0,330,2473.0,0.706558868126147
dev_run_0,331,2472.0,0.6637510603274382
dev_run_0,332,2471.0,0.5851940620772499
dev_run_0,333,2470.0,0.6572335004747247
dev_run_0,334,2469.0,0.7614400704526161
dev_run_0,335,2468.0,0.9722103274531178
dev_run_0,336,2467.0,0.567456988384595
dev_run_0,337,2466.0,0.706648797556775
dev_run_0,338,2465.0,0.6074722882687604
dev_run_0,339,2464.0,0.9235937743111355
dev_run_0,340,2463.0,0.7321645687155162
dev_run_0,341,2462.0,0.7538233468589979
dev_run_0,342,2461.0,0.7054388257175271
dev_run_0,343,2460.0,0.6454074313262235
dev_run_0,344,2459.0,0.6340980931305435
dev_run_0,345,2458.0,0.9759873188238316
dev_run_0,346,2457.0,0.644316520647197
dev_run_0,347,2456.0,0.6174670209844743
dev_run_0,348,2455.0,0.6412728755577501
dev_run_0,349,2454.0,0.6805849522000816
dev_run_0,350,2453.0,0.5929788583931745
dev_run_0,351,2452.0,3.042285721428745
dev_run_0,352,2451.0,0.4649750965570563
dev_run_0,353,2450.0,0.44142249214382057
dev_run_0,354,2449.0,0.5068058540893992
dev_run_0,355,2448.0,0.7617856396494092
dev_run_0,356,2447.0,0.57719761896691
dev_run_0,357,2446.0,0.53834880705838
dev_run_0,358,2445.0,0.5908250350798725
dev_run_0,359,2444.0,0.4972969563089372
dev_run_0,360,2443.0,0.6511295877939055
dev_run_0,361,2442.0,0.49206745567548965
dev_run_0,362,2441.0,0.4524115813653474
dev_run_0,363,2440.0,1.0817996306077595
dev_run_0,364,2439.0,1.0319693042238411
dev_run_0,365,2438.0,0.8059903764229919
dev_run_0,366,2437.0,0.6806875890495355
dev_run_0,367,2436.0,0.5363958038688328
dev_run_0,368,2435.0,0.8396920741501622
dev_run_0,369,2434.0,0.6893833332560648
dev_run_0,370,2433.0,0.5651929154542351
dev_run_0,371,2432.0,0.49972158922790344
dev_run_0,372,2431.0,0.4908178391569168
dev_run_0,373,2430.0,0.5592486493001897
dev_run_0,374,2429.0,1.069370018697982
dev_run_0,375,2428.0,0.5216686179370738
dev_run_0,376,2427.0,1.053476425284146
dev_run_0,377,2426.0,0.756982854055236
dev_run_0,378,2425.0,0.9484598739798281
dev_run_0,379,2424.0,0.9352184819345964
dev_run_0,380,2423.0,0.7092887603523625
dev_run_0,381,2422.0,0.5290061352455299
dev_run_0,382,2421.0,0.5811618412579075
dev_run_0,383,2420.0,0.7783364366626003
dev_run_0,384,2419.0,1.0946688826657374
dev_run_0,385,2418.0,0.7433950614503859
dev_run_0,386,2417.0,0.8387540991171154
dev_run_0,387,2416.0,0.7872121669412312
dev_run_0,388,2415.0,9.91342441851079
dev_run_0,389,2414.0,0.8862972528897466
dev_run_0,390,2413.0,0.721276696124882
dev_run_0,391,2412.0,0.7261708431834986
dev_run_0,392,2411.0,1.002107818411656
dev_run_0,393,2410.0,1.63617488001653
dev_run_0,394,2409.0,1.1375656586128886
dev_run_0,395,2408.0,1.1917601454045983
dev_run_0,396,2407.0,0.8959761314332836
dev_run_0,397,2406.0,1.4199143695999117
dev_run_0,398,2405.0,1.3315245508758204
dev_run_0,399,2404.0,1.0778777851142265
dev_run_0,400,2403.0,1.3627817518581247
dev_run_0,401,2402.0,1.787839849285796
dev_run_0,402,2401.0,7.920224640068635
dev_run_0,403,2400.0,1.004441501553751
dev_run_0,404,2399.0,1.085029574589989
dev_run_0,405,2398.0,0.9240156731734771
dev_run_0,406,2397.0,3.834257457826008
dev_run_0,407,2396.0,8.563363798089423
dev_run_0,408,2395.0,0.9414652442885469
dev_run_0,409,2394.0,0.8367742678798289
dev_run_0,410,2393.0,1.7685855980515126
dev_run_0,411,2392.0,1.0525914445311513
dev_run_0,412,2391.0,0.775858307480868
dev_run_0,413,2390.0,24.113952346618735
dev_run_0,414,2389.0,1.1994623853215203
dev_run_0,415,2388.0,0.8362592248214369
dev_run_0,416,2387.0,1.1677752933333945
dev_run_0,417,2386.0,1.1070284659788334
dev_run_0,418,2385.0,0.9466764257136008
dev_run_0,419,2384.0,1.0500986242782662
dev_run_0,420,2383.0,9.323605335217106
dev_run_0,421,2382.0,68.64853419939146
dev_run_0,422,2381.0,1.0849069931804312
dev_run_0,423,2380.0,1.0774731752240625
dev_run_0,424,2379.0,0.9516437934472313
dev_run_0,425,2378.0,1.3921669797408014
dev_run_0,426,2377.0,0.9126678568907968
dev_run_0,427,2376.0,0.9902518493109618
dev_run_0,428,2375.0,1.1019758626541505
dev_run_0,429,2374.0,2.208913876801663
dev_run_0,430,2373.0,0.7611277327087251
dev_run_0,431,2372.0,1.077402463513002
dev_run_0,432,2371.0,1.1897653077978123
dev_run_0,433,2370.0,1.2488043518277967
dev_run_0,434,2369.0,1.1343034985781701
dev_run_0,435,2368.0,1.9252980913637203
dev_run_0,436,2367.0,1.107248590529303
dev_run_0,437,2366.0,1.350250707137015
dev_run_0,438,2365.0,0.8892073775838728
dev_run_0,439,2364.0,1.2743950040856151
dev_run_0,440,2363.0,1.1347229837360902
dev_run_0,441,2362.0,1.9801040695398524
dev_run_0,442,2361.0,2.568916794330719
dev_run_0,443,2360.0,2.6069720263579823
dev_run_0,444,2359.0,11.937837199925493
dev_run_0,445,2358.0,0.9525517122535341
dev_run_0,446,2357.0,1.628643382305589
dev_run_0,447,2356.0,1.381659042182474
dev_run_0,448,2355.0,1.2815622999227423
dev_run_0,449,2354.0,1.0374132837988772
dev_run_0,450,2353.0,0.9420244682724717
dev_run_0,451,2352.0,1.2589914939477898
dev_run_0,452,2351.0,1.5981240158315146
dev_run_0,453,2350.0,1.1980949397944631
dev_run_0,454,2349.0,1.0401488951627895
dev_run_0,455,2348.0,1.0812673153993817
dev_run_0,456,2347.0,1.1079629508422657
dev_run_0,457,2346.0,1.0709064356786937
dev_run_0,458,2345.0,1.073752398039366
dev_run_0,459,2344.0,1.3392778402938683
dev_run_0,460,2343.0,1.2215611852841386
dev_run_0,461,2342.0,1.1529226594245336
dev_run_0,462,2341.0,1.4082633903591915
dev_run_0,463,2340.0,1.1065065790708404
dev_run_0,464,2339.0,0.9189817005108983
dev_run_0,465,2338.0,1.021586834312884
dev_run_0,466,2337.0,1.009134438192936
dev_run_0,467,2336.0,2.112849798183155
dev_run_0,468,2335.0,1.6996826919879322
dev_run_0,469,2334.0,1.2780710849718555
dev_run_0,470,2333.0,1.1999418472187637
dev_run_0,471,2332.0,1.227292096887509
dev_run_0,472,2331.0,1.121205633902706
dev_run_0,473,2330.0,1.8392428365143871
dev_run_0,474,2329.0,2.0502035165217025
dev_run_0,475,2328.0,1.7240012656879213
dev_run_0,476,2327.0,1.2109489470579482
dev_run_0,477,2326.0,1.47518794717428
dev_run_0,478,2325.0,1.791692730775957
dev_run_0,479,2324.0,1.885001644597271
dev_run_0,480,2323.0,1.9184885885958962
dev_run_0,481,2322.0,1.3183071881539998
dev_run_0,482,2321.0,1.4343255110290538
dev_run_0,483,2320.0,1.301223876599879
dev_run_0,484,2319.0,1.305695332826336
dev_run_0,485,2318.0,1.4287615429478022
dev_run_0,486,2317.0,1.2027442060024538
dev_run_0,487,2316.0,1.2084316065596155
dev_run_0,488,2315.0,1.2846579947488492
dev_run_0,489,2314.0,1.3873448864621645
dev_run_0,490,2313.0,1.2240838605785571
dev_run_0,491,2312.0,66.0782972781681
dev_run_0,492,2311.0,1.1183708564343606
dev_run_0,493,2310.0,3.5794094678248514
dev_run_0,494,2309.0,1.1590245517364182
dev_run_0,495,2308.0,1.1030792841089876
dev_run_0,496,2307.0,1.7805255708296923
dev_run_0,497,2306.0,13.006903297140841
dev_run_0,498,2305.0,1.2750966427562758
dev_run_0,499,2304.0,1.3053991235246234
dev_run_0,500,2303.0,6.293160049195244
dev_run_0,501,2302.0,33.25599686306524
dev_run_0,502,2301.0,12.767624069180695
dev_run_0,503,2300.0,1.3150226451276834
dev_run_0,504,2299.0,2.1381116418084485
dev_run_0,505,2298.0,1.786171652535657
dev_run_0,506,2297.0,1.142965494992682
dev_run_0,507,2296.0,1.9142403095235963
dev_run_0,508,2295.0,0.9841156689966322
dev_run_0,509,2294.0,1.449546724689594
dev_run_0,510,2293.0,1.4145273747954006
dev_run_0,511,2292.0,1.3322398791914807
dev_run_0,512,2291.0,1.3282365724048113
dev_run_0,513,2290.0,1.0601740374984547
dev_run_0,514,2289.0,1.5728248325176566
dev_run_0,515,2288.0,1.0268350924928817
dev_run_0,516,2287.0,1.0952446331761794
dev_run_0,517,2286.0,1.5792609879309998
dev_run_0,518,2285.0,1.1496788811634204
dev_run_0,519,2284.0,1.7808364914656418
dev_run_0,520,2283.0,1.1955485966475523
dev_run_0,521,2282.0,1.2001676564455606
dev_run_0,522,2281.0,1.3912950407729199
dev_run_0,523,2280.0,10.605130649546737
dev_run_0,524,2279.0,1.2039456426361033
dev_run_0,525,2278.0,1.2559309347137269
dev_run_0,526,2277.0,1.1480439769781874
dev_run_0,527,2276.0,1.8425148038763446
dev_run_0,528,2275.0,1.6034668144999809
dev_run_0,529,2274.0,1.27142265776533
dev_run_0,530,2273.0,1.587812284875238
dev_run_0,531,2272.0,1.2125275305755476
dev_run_0,532,2271.0,1.485739172664597
dev_run_0,533,2270.0,1.2333265337689407
dev_run_0,534,2269.0,1.6940262973358482
dev_run_0,535,2268.0,1.1465337553480532
dev_run_0,536,2267.0,1.5992141188616642
dev_run_0,537,2266.0,1.2561598178307498
dev_run_0,538,2265.0,1.1008244851093467
dev_run_0,539,2264.0,1.3294612870878004
dev_run_0,540,2263.0,1.4414719946725487
dev_run_0,541,2262.0,1.2068529712636717
dev_run_0,542,2261.0,1.143540803712517
dev_run_0,543,2260.0,1.1917525027417353
dev_run_0,544,2259.0,1.3141171361456947
dev_run_0,545,2258.0,1.1738323425849795
dev_run_0,546,2257.0,2.3197705680256675
dev_run_0,547,2256.0,1.289959795457682
dev_run_0,548,2255.0,1.1906384760523714
dev_run_0,549,2254.0,1.603004194901916
dev_run_0,550,2253.0,1.4823721006135389
dev_run_0,551,2252.0,1.890299348829144
dev_run_0,552,2251.0,1.1357020881986064
dev_run_0,553,2250.0,1.5662747753610922
dev_run_0,554,2249.0,1.3300615033787886
dev_run_0,555,2248.0,1.1227103020303297
dev_run_0,556,2247.0,1.1040803948968128
dev_run_0,557,2246.0,1.0280502109114678
dev_run_0,558,2245.0,1.2086297275307836
dev_run_0,559,2244.0,24.238192215631322
dev_run_0,560,2243.0,12.721189712179452
dev_run_0,561,2242.0,1.5256056835446496
dev_run_0,562,2241.0,1.289762885579308
dev_run_0,563,2240.0,1.3392939012901903
dev_run_0,564,2239.0,1.38777026374269
dev_run_0,565,2238.0,1.2164322401315966
dev_run_0,566,2237.0,1.8710597410963588
dev_run_0,567,2236.0,1.1073779564444175
dev_run_0,568,2235.0,1.324610445936139
dev_run_0,569,2234.0,1.174638064660525
dev_run_0,570,2233.0,1.3243877363602592
dev_run_0,571,2232.0,1.3083265128537334
dev_run_0,572,2231.0,1.669729302672313
dev_run_0,573,2230.0,1.2039893249513565
dev_run_0,574,2229.0,1.2901388678154837
dev_run_0,575,2228.0,1.4145521719716538
dev_run_0,576,2227.0,1.75963395699136
dev_run_0,577,2226.0,1.3026457447465651
dev_run_0,578,2225.0,1.106935151477188
dev_run_0,579,2224.0,1.3250029876479756
dev_run_0,580,2223.0,1.2300366391158781
dev_run_0,581,2222.0,1.215511193759442
dev_run_0,582,2221.0,1.93067639890386
dev_run_0,583,2220.0,1.8082435742409786
dev_run_0,584,2219.0,1.6659253482516796
dev_run_0,585,2218.0,1.2566399083613757
dev_run_0,586,2217.0,1.5156459488614367
dev_run_0,587,2216.0,1.5817723553408363
dev_run_0,588,2215.0,1.3485540799703521
dev_run_0,589,2214.0,1.4917046805204923
dev_run_0,590,2213.0,1.8006824191235151
dev_run_0,591,2212.0,1.442891698463645
dev_run_0,592,2211.0,1.7273398085875797
dev_run_0,593,2210.0,1.5002527937885923
dev_run_0,594,2209.0,1.2522693789685273
dev_run_0,595,2208.0,1.050262205440521
dev_run_0,596,2207.0,1.3802710268020533
dev_run_0,597,2206.0,1.5133031751103692
dev_run_0,598,2205.0,1.1188480415364679
dev_run_0,599,2204.0,4.548169673347074
dev_run_0,600,2203.0,1.4146823186740929
dev_run_0,601,2202.0,1.2443115169392454
dev_run_0,602,2201.0,1.6212478190436896
dev_run_0,603,2200.0,2.0757592751520386
dev_run_0,604,2199.0,1.5775317525154053
dev_run_0,605,2198.0,1.2135086374618418
dev_run_0,606,2197.0,1.4145478890914536
dev_run_0,607,2196.0,1.5875223073325078
dev_run_0,608,2195.0,1.150018668307155
dev_run_0,609,2194.0,1.1182558721289257
dev_run_0,610,2193.0,1.2260338872873027
dev_run_0,611,2192.0,1.1801315995897919
