run,window_index,rms_ch0,peak_ch0,crest_factor_ch0,kurtosis_ch0,dominant_freq_ch0,rms_ch1,peak_ch1,crest_factor_ch1,kurtosis_ch1,dominant_freq_ch1,n_calibration_windows
dev_run_0,63,0.4826465293102734,1.9109767735259637,3.959371203388691,0.21585861915971005,2890.0,0.727124012319526,2.750196160426539,3.7822931302613965,0.12446033027156522,7550.0,200
dev_run_0,64,0.46564201549486284,1.907232318999493,4.095919722529022,-0.01845628754377726,1140.0,0.7225198499293722,2.6669449575446644,3.691171881456533,0.015202951572017565,10190.0,200
dev_run_0,65,0.49663470220921213,1.773680107555383,3.5713978425067956,0.026157596631791957,2910.0,0.7268194585403364,2.8751103445623247,3.955742112877159,0.13636799022339607,4980.0,200
dev_run_0,66,0.4670288519461633,1.8560581071377313,3.9741829555693173,0.030474660234969697,2680.0,0.7114588491948894,2.394232163699823,3.365243348991966,0.1443753286505034,7980.0,200
dev_run_0,67,0.4897684938919571,1.6962947140083287,3.463462292286749,-0.19791702870083894,2890.0,0.7379747399101242,3.212370545234348,4.352954602853505,0.15578651197728988,10220.0,200
dev_run_0,68,0.5248470384090278,1.8147554803120634,3.4576845138641894,-0.08554821632967258,2870.0,0.7496766779256682,2.662103902032626,3.5510026880489085,0.02569656081547267,7820.0,200
dev_run_0,69,0.46610693809402914,1.621291996444427,3.47836914763751,0.07104928120458398,3360.0,0.7251821764166945,2.8341077893018745,3.9081321598357173,-0.048283615242137756,9970.0,200
dev_run_0,70,0.4918103630628294,1.8423284405406735,3.7460138605483184,0.13092336172737662,2670.0,0.744384987272543,3.088116787092024,4.148547909675694,0.2231872477958161,7640.0,200
dev_run_0,71,0.5134263807126307,1.6625946232700952,3.2382337224748694,-0.07115946994605515,2900.0,0.7517431416895932,2.575918161993149,3.4265934941248766,0.09920002563805896,10180.0,200
dev_run_0,72,0.5045017029517133,2.388905174370855,4.735177613194942,0.22268358062008975,2910.0,0.7104197937481409,3.1074810091401783,4.374147556293596,-0.0004686828674009824,1680.0,200
dev_run_0,73,0.4791850571243886,1.7387318653083261,3.6285185354360103,0.12218208092593175,3090.0,0.6962831984991557,2.85735980768485,4.103732230994775,0.12890960214604918,10140.0,200
dev_run_0,74,0.46674323663685646,1.7811690166083238,3.8161645911068116,0.22815206849634784,3130.0,0.7103430301663177,2.735672993890423,3.8511998764860134,0.008968901355515868,1700.0,200
dev_run_0,75,0.5061756360987075,1.7849134711347943,3.5262729778255304,0.1417010189740524,2670.0,0.7393769556914475,2.790538289693527,3.774175357290799,0.13307871068038812,5530.0,200
dev_run_0,76,0.5371450509029562,2.0495215910053677,3.8155831162262044,0.25064052612778953,2920.0,0.7331792911939643,3.010659898899406,4.106307871694403,0.10161117997987867,9760.0,200
dev_run_0,77,0.504019648618845,2.4263497196355583,4.813998266675592,0.20099189173130805,2680.0,0.7084518871801435,2.3684132009689507,3.343082629157615,0.023409474478267356,1910.0,200
dev_run_0,78,0.5530051622579307,3.12917264613766,5.658487215024722,0.5442497961826844,3360.0,0.7275087954770968,2.4871654776057746,3.4187428243475195,-0.07928826090828922,1700.0,200
dev_run_0,79,0.5828349507074235,2.167982357309102,3.719719194873208,0.1613393417899598,3540.0,0.6974837846769366,2.756650901109257,3.9522795478805497,0.011813411392237683,9790.0,200
dev_run_0,80,0.5640080399835873,2.07686729716499,3.6823363254592807,0.14469545139962747,2870.0,0.7114175030799961,2.5323486623848015,3.559581606949116,-0.016446569287690505,10210.0,200
dev_run_0,81,0.5506761615207737,2.171726811835573,3.943745815860782,0.2595750842952782,3490.0,0.678432565686823,2.657262846520587,3.916767821889112,0.21602459140939656,9960.0,200
dev_run_0,82,0.5860330610211446,2.6422799306620166,4.508755737345551,0.9167542182225921,3730.0,0.7109382058220469,2.6598297908684847,3.7412953268584985,0.112671761897714,1680.0,200
dev_run_0,83,0.5636411972906283,2.485012840550261,4.408855931906033,0.3726743299989037,3380.0,0.7147073933827532,2.7766755491508732,3.8850522199352775,-0.13046226693013008,5100.0,200
dev_run_0,84,0.612446904219019,2.4951116796553428,4.074004878452375,0.5818376337680955,3330.0,0.7278773286944418,2.777628808328091,3.8160672066735777,0.10405681671555289,9990.0,200
dev_run_0,85,0.6150986683472942,2.6024527094141603,4.230951616552393,0.38244915789395595,3410.0,0.7224372887770999,2.241885331662485,3.103224824336233,-0.12868163551841416,1690.0,200
dev_run_0,86,0.5873049407302265,2.3640557712288794,4.025261160350985,0.4482789236057312,3550.0,0.7064283388750321,2.4097085894131567,3.41111540038079,0.04641739779053067,5220.0,200
dev_run_0,87,0.5835423999042697,2.2366306902943927,3.8328503410008636,0.18310765492319758,3370.0,0.7127974708797031,2.1612010731285083,3.0319987912264206,-0.11765242642724605,6330.0,200
dev_run_0,88,0.5279862542601398,1.968391742931843,3.7281117137453,0.1453021178796403,3580.0,0.6754443902880503,2.567849736139751,3.801718941277973,0.10876720332361911,5440.0,200
dev_run_0,89,0.5859850406667978,1.9796251065112538,3.378286075153615,-0.013193085270982952,2900.0,0.7229449577789148,2.692763920275537,3.7247149835911872,0.10382381014528841,1690.0,200
dev_run_0,90,0.49531861747209727,1.6512476326561902,3.3337079832568612,-0.12590497589921057,2870.0,0.6948948829804804,2.7121281423236914,3.90293295410112,0.04831679739501826,10000.0,200
dev_run_0,91,0.5353344415998721,1.803635743767146,3.3691756035866485,-0.04657791873699946,2680.0,0.6896617543930852,2.4161633300958747,3.503403387532688,0.04568308596431647,9790.0,200
dev_run_0,92,0.5051321667794735,1.7910406016444174,3.5456870812993553,-0.05498380475042097,2920.0,0.6935257072497027,2.461346514874902,3.549034283223281,0.02088981052192551,9970.0,200
dev_run_0,93,0.4769858327284518,1.702421844517952,3.569124540262848,0.07296312275973271,2910.0,0.7108402551261905,2.575918161993149,3.6237651705756293,0.12011760551425121,10440.0,200
dev_run_0,94,0.47701472736641826,1.8135073288032397,3.8017847688136714,0.19034621845049982,2920.0,0.7029834667758103,2.5459185697436992,3.6215909568951954,-0.09416965355615003,1690.0,200
dev_run_0,95,0.4839932345352062,1.6974292384826581,3.507134219769865,-0.08971064602314938,2940.0,0.6937320115918391,2.53718971789684,3.657305230037884,-0.09350962635576687,5470.0,200
dev_run_0,96,0.47674564349234083,1.5988252692856049,3.353623232338289,0.07774706832223455,2920.0,0.6813253917403729,2.530734977214122,3.7144292641658354,0.04621999732323401,7590.0,200
dev_run_0,97,0.46659746938394786,1.6050660268297219,3.439937266502892,-0.0756569421074853,2900.0,0.6830984228927324,2.884792455586402,4.223099270449208,0.16667358815271616,5330.0,200
dev_run_0,98,0.47494996775425075,1.7137688351318572,3.6083144496817465,-0.07801153655275828,2910.0,0.7055194874863753,2.648533994673728,3.7540196095162512,0.1362354023567307,9990.0,200
dev_run_0,99,0.4711939428476408,1.7212577441847976,3.652970855545124,0.16142488536078758,2920.0,0.6871990747173574,3.212370545234348,4.6745850783937675,0.21334030320222475,5420.0,200
dev_run_0,100,0.4779677802621329,1.8835174403318475,3.9406786695081983,0.050003128655643714,2910.0,0.7050689356873465,2.658876531691267,3.7710873268415037,0.13576892831617204,1720.0,200
dev_run_0,101,0.47459940415836294,1.8086283498024398,3.8108525424698794,0.12224408881014615,2810.0,0.703580907253403,2.867041918708927,4.074928533558685,0.07871784815852756,5450.0,200
dev_run_0,102,0.4809313110579851,1.8223580163994981,3.7892272154236015,-0.08798477598622911,2930.0,0.7251114175722592,2.7605386974440775,3.8070545115391576,0.1083582049972085,1730.0,200
dev_run_0,103,0.467607451990046,1.6176611689524505,3.4594426556047337,-0.03690583396347602,3150.0,0.6993294467693947,2.4829848480871974,3.5505223696885806,0.12386114082384614,1930.0,200
dev_run_0,104,0.48445396550793857,1.7598368139238312,3.6326192695028605,0.07782754212201537,2870.0,0.7032508881612781,2.5646223657983924,3.6468099867702293,0.016057429688391522,9970.0,200
dev_run_0,105,0.5210766361534341,1.688805804955388,3.2409931371728513,-0.11668979905988408,2920.0,0.7054731877140454,2.6088522914002015,3.698017632896417,-0.009858196878635539,10190.0,200
dev_run_0,106,0.4853314293939454,2.5623982340973153,5.279687392216504,0.25957456501434084,2900.0,0.7055669523508342,2.4281195522840933,3.441373693527766,-0.040970712067943005,5470.0,200
dev_run_0,107,0.5036330267543344,1.7910406016444174,3.5562413561925164,-0.012790235894678759,2910.0,0.6881425392684961,2.4823244220937357,3.6072823242771688,-0.09255881303038827,7640.0,200
dev_run_0,108,0.4689024244631325,1.8760285312789067,4.000893212326558,-0.10733870386038591,2460.0,0.6906573193768444,2.384550052675746,3.4525805813144217,-0.11946006752172345,7650.0,200
dev_run_0,109,0.48372686065316867,1.7686875015200891,3.656376442431752,0.05884106731885286,2910.0,0.6819813226472894,2.6814681240807805,3.9318791161905717,-0.022248276027744485,1680.0,200
dev_run_0,110,0.44538969368191816,1.873418601226766,4.206245954039633,0.15501892108067006,3080.0,0.6948521847192843,2.6330575689603943,3.7893779757413504,0.19681142075499158,7450.0,200
dev_run_0,111,0.45763510866563617,1.787409774152441,3.905753156610697,0.06421059456039879,2910.0,0.6737775989679341,2.157020443609931,3.2013834293579757,0.053004174756652755,5440.0,200
dev_run_0,112,0.45864235662654607,1.8935026524024352,4.1284949392839065,0.10808941912188219,2870.0,0.6915350670738537,2.8751103445623247,4.157577073524885,0.14998193483014033,7620.0,200
dev_run_0,113,0.4627153619587915,1.5713659360914887,3.395966639282369,-0.12636970232894695,2910.0,0.6827466447639324,2.5226665513607243,3.6948794505435996,0.08990158453826513,10200.0,200
dev_run_0,114,0.46465184118384945,1.695046562499505,3.647992773541665,0.003010765772605062,2900.0,0.6943664106155645,2.5814196434986494,3.7176620301845054,-0.07499561251906917,5530.0,200
dev_run_0,115,0.46023881505117215,1.7198959656414803,3.7369641709017687,0.12464851261374221,2900.0,0.6762298420085893,2.495894329452634,3.6908964537090565,0.03875203994646448,7900.0,200
dev_run_0,116,0.48187601368558913,1.7836653196259706,3.701502596658112,0.17819658973812036,2860.0,0.6925431628594251,2.5007353849646723,3.6109451590403405,-0.027615244617180235,5450.0,200
dev_run_0,117,0.4324145837664553,1.586457381231864,3.668834116889699,0.13011854921253851,2900.0,0.6992483786806105,2.8373351596432337,4.05769286292693,0.005862215981915941,10180.0,200
dev_run_0,118,0.4708710525921909,1.4953423210877517,3.17569387559514,-0.12893868595446278,2920.0,0.7191363364572559,3.6425640598123223,5.065192606859237,0.3156657133835017,10190.0,200
dev_run_0,119,0.45994676700620657,1.7723183290120657,3.853311844530995,0.18209202812058933,2870.0,0.6815176004998994,2.567849736139751,3.767840669835041,0.06178503334948715,7730.0,200
dev_run_0,120,0.4700000488843659,1.6737143598150124,3.5610940046214807,0.06600648884366622,2900.0,0.6944797694574262,2.452324829844286,3.5311681263646277,0.00022731715501578265,7730.0,200
dev_run_0,121,0.4597730435713556,1.586457381231864,3.45052281764563,0.10944332310043237,2450.0,0.6683058034772291,2.888973085104979,4.322831053913753,-0.03441286087517792,1900.0,200
dev_run_0,122,0.4618384658589431,1.7112725321142102,3.7053486335881045,0.12200175307942951,3080.0,0.6933508292577361,2.8341077893018745,4.087552312078959,-0.011227140220595011,10190.0,200
dev_run_0,123,0.4638088322750128,1.6262846024797208,3.5063683263561836,-0.05413621829151527,2920.0,0.693029943495768,2.401640163559759,3.465420480939154,0.008247249739207874,1920.0,200
dev_run_0,124,0.4527315978264473,1.6175475419179566,3.572862035941159,-0.05917871593249835,2850.0,0.6942863556833477,2.245773127997306,3.234649660588916,-0.0934938849756195,5440.0,200
dev_run_0,125,0.45961352784692744,1.6600983202524482,3.611943983496921,0.01347796008133395,3130.0,0.6982013361875551,2.540417088238199,3.638516503665442,-0.05344228543472873,9780.0,200
dev_run_0,126,0.4907204394107038,1.7998912892406758,3.667854731574405,-0.019328223487500296,2900.0,0.7052755349405667,2.8744499185688634,4.0756410396901845,0.23208062733156876,10020.0,200
dev_run_0,127,0.4367618590983681,1.5377794723877494,3.5208648301878016,-0.1489041299916285,2950.0,0.6891450268418597,2.3216163310192437,3.368835640140456,-0.07840564594883048,7910.0,200
dev_run_0,128,0.463671910631369,1.7512133803965606,3.7768373206717336,0.22793101813881345,2900.0,0.689571177546599,2.4113222745838363,3.4968431825502795,-0.09424060319930838,5440.0,200
dev_run_0,129,0.46489710874865525,1.6900539564642112,3.6353290244758285,0.09510693998494135,2480.0,0.6893806031619438,2.1909078321942013,3.1780816271406596,-0.07530353627600928,5450.0,200
dev_run_0,130,0.45209129854594626,1.7399800168171498,3.8487359048154266,0.046171474679829405,2920.0,0.6888202511702621,2.6249891431069967,3.8108478007672657,0.0226971789945023,7840.0,200
dev_run_0,131,0.4982370796072924,1.572727714634806,3.1565850392303916,-0.1582683915082801,2910.0,0.6847008013857405,2.7476292160786415,4.012890311366551,0.07474045163111098,7510.0,200
dev_run_0,132,0.4327301065731801,1.5053275331583393,3.4786752916279795,0.005888150054329966,3370.0,0.697407246146202,2.878337714903684,4.127197884280488,0.04755196932703676,9980.0,200
dev_run_0,133,0.4724120271591835,1.97463250047596,4.179894631748431,-0.05111946566710612,2920.0,0.699253546442063,2.5565539399449944,3.6561186558110657,0.2648326771196241,10240.0,200
dev_run_0,134,0.4740684273036591,1.7000391685347989,3.5860628277187403,0.04069778982277272,2910.0,0.6987055047344902,2.4716890518924406,3.5375262275830535,0.07045517537451751,5540.0,200
dev_run_0,135,0.4756730718001944,1.868539622225966,3.928201382571938,-0.04989088526913488,2920.0,0.7093351777789365,2.47330273706312,3.4867898999746667,0.06362547461391266,10220.0,200
dev_run_0,136,0.46175896318291954,1.5551399664767838,3.3678609125187142,-0.09338300569491453,2910.0,0.6958307989432183,2.376481626822348,3.415315371231448,-0.01728803706692217,5440.0,200
dev_run_0,137,0.46213071014752777,1.870922298209119,4.0484699525019385,-0.015683062685569737,2940.0,0.704679612359771,2.4700753667217614,3.5052459584362574,-0.001879553811730439,10210.0,200
dev_run_0,138,0.4827483195556659,1.8885100463671414,3.911997133813698,0.16442849947146287,2920.0,0.7395870712936218,2.5194391810193655,3.4065484314186723,0.06614427591065342,5440.0,200
dev_run_0,139,0.46186934920713535,1.5900882087238404,3.442722943210522,-0.03640950968158707,2920.0,0.7036157770810271,2.491053273940595,3.540360167497168,-0.09609511529708348,10190.0,200
dev_run_0,140,0.46009273803545264,1.7012873200436225,3.6977052139754134,0.05860492395085126,1130.0,0.7089884822249378,2.533962347555481,3.574052904257884,-0.020006096474898705,1710.0,200
dev_run_0,141,0.4781908887114751,1.797394986223029,3.7587395010965574,0.04152490318283775,2910.0,0.695363978694934,2.705012975647512,3.890067726594408,0.1445695443477577,5440.0,200
dev_run_0,142,0.4645416268282979,1.593832663250311,3.430979201371846,0.1869280793310013,2910.0,0.7055465654162514,2.5533265696036356,3.618934158482247,-0.09510623954448061,1710.0,200
dev_run_0,143,0.44630610143257077,1.7424763198347966,3.9042180027060125,0.252897658788656,2860.0,0.6943447162329196,2.491053273940595,3.5876319241944565,-0.14418255187963425,10110.0,200
dev_run_0,144,0.46949942196664773,1.5839610782142173,3.3737231628647573,0.10912418411518887,2900.0,0.7272362503571164,2.8170176784178618,3.873593585524573,0.050734510908571284,10010.0,200
dev_run_0,145,0.45070901544955727,1.7474689258700904,3.8771554641522568,-0.11679554540994896,3140.0,0.6870302336035332,2.5743044768224697,3.747003184376641,0.05637697957009591,10110.0,200
dev_run_0,146,0.46548553445986585,1.561494351055395,3.3545496736278864,-0.026404038589250334,3120.0,0.693355091225003,2.3619584602862322,3.406563947928351,-0.2022028930819828,9780.0,200
dev_run_0,147,0.4855640727492129,1.8160036318208868,3.7399876349971213,-0.058832845259331634,2910.0,0.6969785942789508,2.7098540311595505,3.888001797350734,-0.00926438891308834,5120.0,200
dev_run_0,148,0.48139526950518496,1.8086283498024398,3.7570546713191266,0.03521300080178946,2910.0,0.7128449867745109,2.616920717253599,3.6710936629064026,0.09104175050722985,1690.0,200
dev_run_0,149,0.4724624991063033,1.5252979572995147,3.228400046472101,-0.07588990590326361,2920.0,0.7411340095553391,3.0826153055865233,4.15932241900043,0.2417489532512742,1700.0,200
